"","trip_start_timestamp","pickup_census_tract","dropoff_census_tract","trip_seconds","trip_miles","fare","pickup_census_tract_centroid","dropoff_census_tract_centroid","year","month","weekday","day","time_decimal","type","dropoff_census_tract.1","pickup_centroid_latitude","pickup_centroid_longitude","pickup_census_tract.1","dropoff_centroid_latitude","dropoff_centroid_longitude"
"639","2013-12-30 09:45:00",17031071500,17031081403,480,2.3,7.85,17031071500,17031081403,2013,12,"Montag",30,9.75,NA,17031071500,41.914616286,-87.631717366,17031081403,41.890922026,-87.618868355
"640","2013-12-20 10:00:00",17031320100,17031980100,1410,6.75,27.25,17031320100,17031980100,2013,12,"Freitag",20,10,NA,17031320100,41.884987192,-87.620992913,17031980100,41.785998518,-87.750934289
"641","2013-12-09 10:15:00",17031081600,17031839100,240,0.2,4.65,17031081600,17031839100,2013,12,"Montag",9,10.25,NA,17031081600,41.892072635,-87.628874157,17031839100,41.880994471,-87.632746489
"642","2013-12-29 10:30:00",17031081403,17031839100,420,1.9,7.25,17031081403,17031839100,2013,12,"Sonntag",29,10.5,NA,17031081403,41.890922026,-87.618868355,17031839100,41.880994471,-87.632746489
"643","2013-12-03 10:45:00",17031081600,17031080202,300,1,5.45,17031081600,17031080202,2013,12,"Dienstag",3,10.75,NA,17031081600,41.892072635,-87.628874157,17031080202,41.905857769,-87.630865027
"644","2013-12-12 11:00:00",17031081403,17031980000,1380,9.92,35.85,17031081403,17031980000,2013,12,"Donnerstag",12,11,NA,17031081403,41.890922026,-87.618868355,17031980000,41.97907082,-87.903039661
"645","2013-12-24 11:15:00",17031320100,17031980100,1260,11.4,25.25,17031320100,17031980100,2013,12,"Dienstag",24,11.25,NA,17031320100,41.884987192,-87.620992913,17031980100,41.785998518,-87.750934289
"646","2013-12-04 11:30:00",17031081800,17031081201,420,1.3,6.45,17031081800,17031081201,2013,12,"Mittwoch",4,11.5,NA,17031081800,41.89321636,-87.63784421,17031081201,41.899155613,-87.626210532
"647","2013-12-08 11:45:00",17031080201,17031081201,300,0.8,5.25,17031080201,17031081201,2013,12,"Sonntag",8,11.75,NA,17031080201,41.909495669,-87.630963601,17031081201,41.899155613,-87.626210532
"648","2013-12-18 12:00:00",17031281900,17031320400,360,0.866666666666667,5.78333333333333,17031281900,17031320400,2013,12,"Mittwoch",18,12,NA,17031281900,41.879255084,-87.642648998,17031320400,41.877406123,-87.621971652
"649","2013-12-12 12:15:00",17031980000,17031770700,480,2.64,9.448,17031980000,17031770700,2013,12,"Donnerstag",12,12.25,NA,17031980000,41.97907082,-87.903039661,17031770700,41.982775009,-87.8773054
"650","2013-12-22 12:30:00",17031061901,17031071200,480,2,7.25,17031061901,17031071200,2013,12,"Sonntag",22,12.5,NA,17031061901,41.943237122,-87.643470956,17031071200,41.921854911,-87.646210977
"651","2013-12-17 12:45:00",17031081300,17031281900,600,0.1,7.85,17031081300,17031281900,2013,12,"Dienstag",17,12.75,NA,17031081300,41.898331794,-87.620762865,17031281900,41.879255084,-87.642648998
"652","2013-12-22 13:00:00",17031330100,17031980100,1560,0.6,25.45,17031330100,17031980100,2013,12,"Sonntag",22,13,NA,17031330100,41.859349715,-87.617358006,17031980100,41.785998518,-87.750934289
"653","2013-12-04 13:15:00",17031081201,17031081403,360,0.54,5.75,17031081201,17031081403,2013,12,"Mittwoch",4,13.25,NA,17031081201,41.899155613,-87.626210532,17031081403,41.890922026,-87.618868355
"654","2013-12-14 13:30:00",17031071100,17031081800,540,2,7.45,17031071100,17031081800,2013,12,"Samstag",14,13.5,NA,17031071100,41.921778188,-87.651061884,17031081800,41.89321636,-87.63784421
"655","2013-12-04 13:45:00",17031081403,17031081401,180,0.17,4.35,17031081403,17031081401,2013,12,"Mittwoch",4,13.75,NA,17031081403,41.890922026,-87.618868355,17031081401,41.89503345,-87.619710672
"656","2013-12-11 14:00:00",17031839100,17031839100,264.133333333333,0.539333333333333,5.02333333333333,17031839100,17031839100,2013,12,"Mittwoch",11,14,NA,17031839100,41.880994471,-87.632746489,17031839100,41.880994471,-87.632746489
"657","2013-12-19 14:15:00",17031081401,17031320400,570,0.76,7.25,17031081401,17031320400,2013,12,"Donnerstag",19,14.25,NA,17031081401,41.89503345,-87.619710672,17031320400,41.877406123,-87.621971652
"658","2014-01-30 00:15:00",17031280100,17031242600,480,3,9.05,17031280100,17031242600,2014,1,"Donnerstag",30,0.25,NA,17031280100,41.885300022,-87.642808466,17031242600,41.900560384,-87.69419737
"659","2014-01-12 00:30:00",17031832000,17031080202,1020,3.1,11.05,17031832000,17031080202,2014,1,"Sonntag",12,0.5,NA,17031832000,41.946294536,-87.654298084,17031080202,41.905857769,-87.630865027
"660","2014-01-19 00:45:00",17031842300,17031241400,240,1,5.45,17031842300,17031241400,2014,1,"Sonntag",19,0.75,NA,17031842300,41.89830587,-87.653613982,17031241400,41.906025969,-87.675311622
"661","2014-01-26 01:00:00",17031081201,17031071100,480,3.2,9.44,17031081201,17031071100,2014,1,"Sonntag",26,1,NA,17031081201,41.899155613,-87.626210532,17031071100,41.921778188,-87.651061884
"662","2014-01-19 01:15:00",17031832500,17031040700,720,0.2,11.05,17031832500,17031040700,2014,1,"Sonntag",19,1.25,NA,17031832500,41.921877461,-87.66407824,17031040700,41.966806346,-87.694020097
"663","2014-01-17 01:30:00",17031081700,17031081201,180,0.8,4.85,17031081700,17031081201,2014,1,"Freitag",17,1.5,NA,17031081700,41.892042136,-87.63186395,17031081201,41.899155613,-87.626210532
"664","2014-01-26 01:45:00",17031062100,17031032100,420,0.19,6.85,17031062100,17031032100,2014,1,"Sonntag",26,1.75,NA,17031062100,41.942691844,-87.651770507,17031032100,41.958154876,-87.653021789
"665","2014-01-25 02:00:00",17031242100,17031081000,660,2.2,8.45,17031242100,17031081000,2014,1,"Samstag",25,2,NA,17031242100,41.89967018,-87.669837798,17031081000,41.900265687,-87.63210922
"666","2014-01-19 02:15:00",17031081600,17031071500,540,2.2,8.05,17031081600,17031071500,2014,1,"Sonntag",19,2.25,NA,17031081600,41.892072635,-87.628874157,17031071500,41.914616286,-87.631717366
"667","2014-01-19 02:30:00",17031062000,17031243000,960,4.7,13.05,17031062000,17031243000,2014,1,"Sonntag",19,2.5,NA,17031062000,41.942577185,-87.647078509,17031243000,41.892276708,-87.679397479
"668","2014-01-03 02:45:00",17031839100,17031320100,120,0.8,4.85,17031839100,17031320100,2014,1,"Freitag",3,2.75,NA,17031839100,41.880994471,-87.632746489,17031320100,41.884987192,-87.620992913
"669","2014-01-26 03:00:00",17031081100,17031839100,720,2.6,9.25,17031081100,17031839100,2014,1,"Sonntag",26,3,NA,17031081100,41.900221297,-87.629105186,17031839100,41.880994471,-87.632746489
"670","2014-01-12 03:15:00",17031081800,17031081800,120,0.3,3.85,17031081800,17031081800,2014,1,"Sonntag",12,3.25,NA,17031081800,41.89321636,-87.63784421,17031081800,41.89321636,-87.63784421
"671","2014-01-05 03:30:00",17031081800,17031242400,660,3.1,9.45,17031081800,17031242400,2014,1,"Sonntag",5,3.5,NA,17031081800,41.89321636,-87.63784421,17031242400,41.899422254,-87.684490122
"672","2014-01-18 03:45:00",17031081500,17031833000,1020,3.1,10.85,17031081500,17031833000,2014,1,"Samstag",18,3.75,NA,17031081500,41.892507781,-87.626214906,17031833000,41.88528132,-87.6572332
"673","2014-01-19 04:00:00",17031832000,17031071400,660,0.2,11.25,17031832000,17031071400,2014,1,"Sonntag",19,4,NA,17031832000,41.946294536,-87.654298084,17031071400,41.922082541,-87.634156093
"674","2014-01-05 04:15:00",17031081600,17031081600,60,0.1,3.65,17031081600,17031081600,2014,1,"Sonntag",5,4.25,NA,17031081600,41.892072635,-87.628874157,17031081600,41.892072635,-87.628874157
"675","2014-01-29 04:30:00",17031062800,17031980000,1212,14.7,30.65,17031062800,17031980000,2014,1,"Mittwoch",29,4.5,NA,17031062800,41.936159071,-87.661265218,17031980000,41.97907082,-87.903039661
"676","2014-01-26 04:45:00",17031081700,17031210601,840,5.8,14.25,17031081700,17031210601,2014,1,"Sonntag",26,4.75,NA,17031081700,41.892042136,-87.63186395,17031210601,41.93749397,-87.709987338
"677","2014-01-01 05:00:00",17031081700,17031081600,330,0.2,5.75,17031081700,17031081600,2014,1,"Mittwoch",1,5,NA,17031081700,41.892042136,-87.63186395,17031081600,41.892072635,-87.628874157
"678","2014-01-19 05:15:00",17031081201,17031330100,720,2.4,8.85,17031081201,17031330100,2014,1,"Sonntag",19,5.25,NA,17031081201,41.899155613,-87.626210532,17031330100,41.859349715,-87.617358006
"679","2014-01-29 05:30:00",17031081403,17031980100,1200,0.8,27.45,17031081403,17031980100,2014,1,"Mittwoch",29,5.5,NA,17031081403,41.890922026,-87.618868355,17031980100,41.785998518,-87.750934289
"680","2014-01-21 05:45:00",17031320100,17031980000,2820,18,36.945,17031320100,17031980000,2014,1,"Dienstag",21,5.75,NA,17031320100,41.884987192,-87.620992913,17031980000,41.97907082,-87.903039661
"681","2014-01-08 06:00:00",17031080201,17031839100,579,2.4,8.65,17031080201,17031839100,2014,1,"Mittwoch",8,6,NA,17031080201,41.909495669,-87.630963601,17031839100,41.880994471,-87.632746489
"682","2014-01-05 06:15:00",17031081000,17031081201,420,0.8,5.65,17031081000,17031081201,2014,1,"Sonntag",5,6.25,NA,17031081000,41.900265687,-87.63210922,17031081201,41.899155613,-87.626210532
"683","2014-01-17 06:30:00",17031280100,17031839100,240,0.485,5.15,17031280100,17031839100,2014,1,"Freitag",17,6.5,NA,17031280100,41.885300022,-87.642808466,17031839100,41.880994471,-87.632746489
"684","2014-01-30 06:45:00",17031081800,17031980100,2040,0.8,31.25,17031081800,17031980100,2014,1,"Donnerstag",30,6.75,NA,17031081800,41.89321636,-87.63784421,17031980100,41.785998518,-87.750934289
"685","2014-01-11 07:00:00",17031320400,17031081401,180,1,5.45,17031320400,17031081401,2014,1,"Samstag",11,7,NA,17031320400,41.877406123,-87.621971652,17031081401,41.89503345,-87.619710672
"686","2014-01-27 07:15:00",17031081403,17031320100,180,0.1,5.25,17031081403,17031320100,2014,1,"Montag",27,7.25,NA,17031081403,41.890922026,-87.618868355,17031320100,41.884987192,-87.620992913
"687","2014-01-13 07:30:00",17031832600,17031832600,60,0.2,3.65,17031832600,17031832600,2014,1,"Montag",13,7.5,NA,17031832600,41.914747305,-87.654007029,17031832600,41.914747305,-87.654007029
"688","2014-01-22 07:45:00",17031839100,17031841900,420,1.2,6.65,17031839100,17031841900,2014,1,"Mittwoch",22,7.75,NA,17031839100,41.880994471,-87.632746489,17031841900,41.867902418,-87.642958665
"689","2014-01-10 08:00:00",17031320600,17031839100,549.666666666667,1.2,6.98333333333333,17031320600,17031839100,2014,1,"Freitag",10,8,NA,17031320600,41.870607372,-87.622172937,17031839100,41.880994471,-87.632746489
"690","2014-01-27 08:15:00",17031063100,17031839100,2070,3.685,19.25,17031063100,17031839100,2014,1,"Montag",27,8.25,NA,17031063100,41.938232293,-87.646782081,17031839100,41.880994471,-87.632746489
"691","2014-01-22 08:30:00",17031330100,17031330100,240,0.7,4.85,17031330100,17031330100,2014,1,"Mittwoch",22,8.5,NA,17031330100,41.859349715,-87.617358006,17031330100,41.859349715,-87.617358006
"692","2014-01-30 08:45:00",17031320100,17031320100,420,1.15,6.25,17031320100,17031320100,2014,1,"Donnerstag",30,8.75,NA,17031320100,41.884987192,-87.620992913,17031320100,41.884987192,-87.620992913
"693","2014-01-10 09:00:00",17031081300,17031010400,1260,0.4,18.65,17031081300,17031010400,2014,1,"Freitag",10,9,NA,17031081300,41.898331794,-87.620762865,17031010400,42.004764559,-87.659122427
"694","2014-01-30 09:15:00",17031320100,17031280100,360,1.3,6.05,17031320100,17031280100,2014,1,"Donnerstag",30,9.25,NA,17031320100,41.884987192,-87.620992913,17031280100,41.885300022,-87.642808466
"695","2014-01-30 09:30:00",17031062100,17031280100,2100,0.4,20.25,17031062100,17031280100,2014,1,"Donnerstag",30,9.5,NA,17031062100,41.942691844,-87.651770507,17031280100,41.885300022,-87.642808466
"696","2014-01-03 09:45:00",17031280100,17031081500,516,0.586,7.21,17031280100,17031081500,2014,1,"Freitag",3,9.75,NA,17031280100,41.885300022,-87.642808466,17031081500,41.892507781,-87.626214906
"697","2014-01-19 10:00:00",17031080300,17031071400,360,1.1,5.85,17031080300,17031071400,2014,1,"Sonntag",19,10,NA,17031080300,41.90749193,-87.63576009,17031071400,41.922082541,-87.634156093
"698","2014-01-06 10:15:00",17031839100,17031839100,520,0.522222222222222,7.40555555555556,17031839100,17031839100,2014,1,"Montag",6,10.25,NA,17031839100,41.880994471,-87.632746489,17031839100,41.880994471,-87.632746489
"699","2014-01-16 10:30:00",17031081403,17031330100,420,0.1,7.45,17031081403,17031330100,2014,1,"Donnerstag",16,10.5,NA,17031081403,41.890922026,-87.618868355,17031330100,41.859349715,-87.617358006
"700","2014-01-06 10:45:00",17031080202,17031081402,720,1.8,8.44,17031080202,17031081402,2014,1,"Montag",6,10.75,NA,17031080202,41.905857769,-87.630865027,17031081402,41.891971508,-87.612945414
"701","2014-01-18 11:00:00",17031081300,17031081401,240,0.07,5.05,17031081300,17031081401,2014,1,"Samstag",18,11,NA,17031081300,41.898331794,-87.620762865,17031081401,41.89503345,-87.619710672
"702","2014-01-20 11:15:00",17031081500,17031081800,360,0.6,5.45,17031081500,17031081800,2014,1,"Montag",20,11.25,NA,17031081500,41.892507781,-87.626214906,17031081800,41.89321636,-87.63784421
"703","2014-01-11 11:30:00",17031281900,17031832500,540,3.6,10.25,17031281900,17031832500,2014,1,"Samstag",11,11.5,NA,17031281900,41.879255084,-87.642648998,17031832500,41.921877461,-87.66407824
"704","2014-01-20 11:45:00",17031832000,17031281900,1140,6.7,16.85,17031832000,17031281900,2014,1,"Montag",20,11.75,NA,17031832000,41.946294536,-87.654298084,17031281900,41.879255084,-87.642648998
"705","2014-01-16 12:00:00",17031320400,17031281900,330,0.8,5.55,17031320400,17031281900,2014,1,"Donnerstag",16,12,NA,17031320400,41.877406123,-87.621971652,17031281900,41.879255084,-87.642648998
"706","2014-01-19 12:15:00",17031081201,17031081500,273.5,0.65,5.15,17031081201,17031081500,2014,1,"Sonntag",19,12.25,NA,17031081201,41.899155613,-87.626210532,17031081500,41.892507781,-87.626214906
"707","2014-01-04 12:30:00",17031281900,17031071000,1140,25.8,52.25,17031281900,17031071000,2014,1,"Samstag",4,12.5,NA,17031281900,41.879255084,-87.642648998,17031071000,41.921701492,-87.655911848
"708","2014-01-23 12:45:00",17031080100,17031839100,540,1.9,7.85,17031080100,17031839100,2014,1,"Donnerstag",23,12.75,NA,17031080100,41.907520075,-87.6266589,17031839100,41.880994471,-87.632746489
"709","2014-01-07 13:00:00",17031081403,17031081500,240,0.6,4.85,17031081403,17031081500,2014,1,"Dienstag",7,13,NA,17031081403,41.890922026,-87.618868355,17031081500,41.892507781,-87.626214906
"710","2014-01-20 13:15:00",17031833100,17031081700,540,1.9,7.45,17031833100,17031081700,2014,1,"Montag",20,13.25,NA,17031833100,41.879066994,-87.657005027,17031081700,41.892042136,-87.63186395
"711","2014-01-26 13:30:00",17031980000,17031320100,1620,1.1,36.85,17031980000,17031320100,2014,1,"Sonntag",26,13.5,NA,17031980000,41.97907082,-87.903039661,17031320100,41.884987192,-87.620992913
"712","2014-01-07 13:45:00",17031063302,17031081100,780,2.8,9.05,17031063302,17031081100,2014,1,"Dienstag",7,13.75,NA,17031063302,41.934762456,-87.639853859,17031081100,41.900221297,-87.629105186
"713","2014-01-22 14:15:00",17031081500,17031081300,240,0.5,4.65,17031081500,17031081300,2014,1,"Mittwoch",22,14.25,NA,17031081500,41.892507781,-87.626214906,17031081300,41.898331794,-87.620762865
"714","2014-02-10 00:15:00",17031081700,17031070101,600,2.6,8.85,17031081700,17031070101,2014,2,"Montag",10,0.25,NA,17031081700,41.892042136,-87.63186395,17031070101,41.92926299,-87.635890954
"715","2014-02-03 00:30:00",17031242100,17031832300,300,1.1,5.85,17031242100,17031832300,2014,2,"Montag",3,0.5,NA,17031242100,41.89967018,-87.669837798,17031832300,41.91922505,-87.671445766
"716","2014-02-16 00:45:00",17031061200,17031241400,840,3.4,10.85,17031061200,17031241400,2014,2,"Sonntag",16,0.75,NA,17031061200,41.949060526,-87.661642904,17031241400,41.906025969,-87.675311622
"717","2014-02-02 01:00:00",17031030900,17031040201,354,2,7.05,17031030900,17031040201,2014,2,"Sonntag",2,1,NA,17031030900,41.979795551,-87.671445547,17031040201,41.9725808,-87.694001061
"718","2014-02-02 01:15:00",17031081600,17031031400,838,6.7,16.05,17031081600,17031031400,2014,2,"Sonntag",2,1.25,NA,17031081600,41.892072635,-87.628874157,17031031400,41.962178629,-87.645378762
"719","2014-02-21 01:30:00",17031081700,17031080202,180,0.9,5.05,17031081700,17031080202,2014,2,"Freitag",21,1.5,NA,17031081700,41.892042136,-87.63186395,17031080202,41.905857769,-87.630865027
"720","2014-02-23 01:45:00",17031080100,17031070200,660,2.4,9.25,17031080100,17031070200,2014,2,"Sonntag",23,1.75,NA,17031080100,41.907520075,-87.6266589,17031070200,41.929077655,-87.646293476
"721","2014-02-01 02:00:00",17031841900,17031242500,1140,4.5,12.85,17031841900,17031242500,2014,2,"Samstag",1,2,NA,17031841900,41.867902418,-87.642958665,17031242500,41.899445769,-87.68931919
"722","2014-02-15 02:15:00",17031833000,17031080300,540,0.1,9.05,17031833000,17031080300,2014,2,"Samstag",15,2.25,NA,17031833000,41.88528132,-87.6572332,17031080300,41.90749193,-87.63576009
"723","2014-02-08 02:30:00",17031071100,17031241300,600,2.5,8.25,17031071100,17031241300,2014,2,"Samstag",8,2.5,NA,17031071100,41.921778188,-87.651061884,17031241300,41.906771332,-87.681025231
"724","2014-02-15 02:45:00",17031831000,17031030200,1192,8.3,19.85,17031831000,17031030200,2014,2,"Samstag",15,2.75,NA,17031831000,41.916005274,-87.675095116,17031030200,41.994442248,-87.665224776
"725","2014-02-15 03:00:00",17031062800,17031031000,540,2.6,8.45,17031062800,17031031000,2014,2,"Samstag",15,3,NA,17031062800,41.936159071,-87.661265218,17031031000,41.972437081,-87.671109526
"726","2014-02-01 03:15:00",17031060900,17031010400,600,4.5,11.65,17031060900,17031010400,2014,2,"Samstag",1,3.25,NA,17031060900,41.949829346,-87.64396537,17031010400,42.004764559,-87.659122427
"727","2014-02-16 03:30:00",17031831900,17031062000,360,1.3,6.05,17031831900,17031062000,2014,2,"Sonntag",16,3.5,NA,17031831900,41.945170453,-87.668794439,17031062000,41.942577185,-87.647078509
"728","2014-02-15 03:45:00",17031280100,17031063301,720,3.6,10.85,17031280100,17031063301,2014,2,"Samstag",15,3.75,NA,17031280100,41.885300022,-87.642808466,17031063301,41.934539716,-87.643022804
"729","2014-02-09 04:00:00",17031062900,17031060900,480,1.7,6.85,17031062900,17031060900,2014,2,"Sonntag",9,4,NA,17031062900,41.936237179,-87.656411531,17031060900,41.949829346,-87.64396537
"730","2014-02-08 04:15:00",17031063000,17031842300,1080,4.4,12.45,17031063000,17031842300,2014,2,"Samstag",8,4.25,NA,17031063000,41.936310131,-87.651562592,17031842300,41.89830587,-87.653613982
"731","2014-02-23 04:30:00",17031070300,17031063302,420,1.4,6.25,17031070300,17031063302,2014,2,"Sonntag",23,4.5,NA,17031070300,41.929046937,-87.651310877,17031063302,41.934762456,-87.639853859
"732","2014-02-21 04:45:00",17031320100,17031980100,1140,12.7,26.65,17031320100,17031980100,2014,2,"Freitag",21,4.75,NA,17031320100,41.884987192,-87.620992913,17031980100,41.785998518,-87.750934289
"733","2014-02-03 05:00:00",17031060400,17031980100,1920,18.4,38.85,17031060400,17031980100,2014,2,"Montag",3,5,NA,17031060400,41.950673358,-87.666536281,17031980100,41.785998518,-87.750934289
"734","2014-02-18 05:15:00",17031081402,17031280100,382,1.8,7.25,17031081402,17031280100,2014,2,"Dienstag",18,5.25,NA,17031081402,41.891971508,-87.612945414,17031280100,41.885300022,-87.642808466
"735","2014-02-12 05:30:00",17031320600,17031980100,1440,18.2,36.85,17031320600,17031980100,2014,2,"Mittwoch",12,5.5,NA,17031320600,41.870607372,-87.622172937,17031980100,41.785998518,-87.750934289
"736","2014-02-02 05:45:00",17031061100,17031320100,720,5.8,14.05,17031061100,17031320100,2014,2,"Sonntag",2,5.75,NA,17031061100,41.949139771,-87.656803909,17031320100,41.884987192,-87.620992913
"737","2014-02-25 06:00:00",17031081201,17031281900,540,2,7.65,17031081201,17031281900,2014,2,"Dienstag",25,6,NA,17031081201,41.899155613,-87.626210532,17031281900,41.879255084,-87.642648998
"738","2014-02-23 06:15:00",17031839100,17031980000,1140,17.2,34.65,17031839100,17031980000,2014,2,"Sonntag",23,6.25,NA,17031839100,41.880994471,-87.632746489,17031980000,41.97907082,-87.903039661
"739","2014-02-05 06:30:00",17031222200,17031832300,480,0.5,5.85,17031222200,17031832300,2014,2,"Mittwoch",5,6.5,NA,17031222200,41.915909788,-87.68382594,17031832300,41.91922505,-87.671445766
"740","2014-02-01 06:45:00",17031032100,17031980000,2580,14.8,31.45,17031032100,17031980000,2014,2,"Samstag",1,6.75,NA,17031032100,41.958154876,-87.653021789,17031980000,41.97907082,-87.903039661
"741","2014-02-03 07:00:00",17031280100,17031839100,301.666666666667,0.933333333333333,5.58,17031280100,17031839100,2014,2,"Montag",3,7,NA,17031280100,41.885300022,-87.642808466,17031839100,41.880994471,-87.632746489
"742","2014-02-10 07:15:00",17031062500,17031839100,1380,5.8,16.64,17031062500,17031839100,2014,2,"Montag",10,7.25,NA,17031062500,41.941488234,-87.671107656,17031839100,41.880994471,-87.632746489
"743","2014-02-19 07:30:00",17031281900,17031081800,444,1.15,6.45,17031281900,17031081800,2014,2,"Mittwoch",19,7.5,NA,17031281900,41.879255084,-87.642648998,17031081800,41.89321636,-87.63784421
"744","2014-02-20 07:45:00",17031280100,17031841000,540,4.5,11.85,17031280100,17031841000,2014,2,"Donnerstag",20,7.75,NA,17031280100,41.885300022,-87.642808466,17031841000,41.849246754,-87.624135298
"745","2014-02-20 08:00:00",17031081401,17031842200,720,2.2,8.65,17031081401,17031842200,2014,2,"Donnerstag",20,8,NA,17031081401,41.89503345,-87.619710672,17031842200,41.904935302,-87.649907226
"746","2014-02-17 08:15:00",17031281900,17031836200,1080,8.9,20.25,17031281900,17031836200,2014,2,"Montag",17,8.25,NA,17031281900,41.879255084,-87.642648998,17031836200,41.7904694,-87.601285122
"747","2014-02-13 08:30:00",17031843700,17031081000,1686,6.2,17.65,17031843700,17031081000,2014,2,"Donnerstag",13,8.5,NA,17031843700,41.944813754,-87.69077501,17031081000,41.900265687,-87.63210922
"748","2014-02-10 08:45:00",17031320100,17031838200,960,3.8,12.25,17031320100,17031838200,2014,2,"Montag",10,8.75,NA,17031320100,41.884987192,-87.620992913,17031838200,41.870415,-87.675085621
"749","2014-02-03 09:00:00",17031081500,17031281900,840,0.1,8.85,17031081500,17031281900,2014,2,"Montag",3,9,NA,17031081500,41.892507781,-87.626214906,17031281900,41.879255084,-87.642648998
"750","2014-02-15 09:15:00",17031081401,17031281900,508,2,7.85,17031081401,17031281900,2014,2,"Samstag",15,9.25,NA,17031081401,41.89503345,-87.619710672,17031281900,41.879255084,-87.642648998
"751","2014-02-18 09:30:00",17031081800,17031833100,750,1.9,8.25,17031081800,17031833100,2014,2,"Dienstag",18,9.5,NA,17031081800,41.89321636,-87.63784421,17031833100,41.879066994,-87.657005027
"752","2014-02-14 09:45:00",17031081202,17031320100,543,1.5,7.45,17031081202,17031320100,2014,2,"Freitag",14,9.75,NA,17031081202,41.902788048,-87.62614559,17031320100,41.884987192,-87.620992913
"753","2014-02-20 10:00:00",17031831000,17031081500,840,4.2,12.05,17031831000,17031081500,2014,2,"Donnerstag",20,10,NA,17031831000,41.916005274,-87.675095116,17031081500,41.892507781,-87.626214906
"754","2014-02-21 10:15:00",17031280100,17031281900,300,0.9,5.45,17031280100,17031281900,2014,2,"Freitag",21,10.25,NA,17031280100,41.885300022,-87.642808466,17031281900,41.879255084,-87.642648998
"755","2014-02-23 10:30:00",17031081403,17031330100,690,2.5,9.15,17031081403,17031330100,2014,2,"Sonntag",23,10.5,NA,17031081403,41.890922026,-87.618868355,17031330100,41.859349715,-87.617358006
"756","2014-02-03 10:45:00",17031063200,17031980000,2040,15.8,34.05,17031063200,17031980000,2014,2,"Montag",3,10.75,NA,17031063200,41.938391258,-87.63857492,17031980000,41.97907082,-87.903039661
"757","2014-02-04 11:00:00",17031081401,17031980000,1200,17.4,34.45,17031081401,17031980000,2014,2,"Dienstag",4,11,NA,17031081401,41.89503345,-87.619710672,17031980000,41.97907082,-87.903039661
"758","2014-02-15 11:15:00",17031081600,17031081402,420,1.1,6.45,17031081600,17031081402,2014,2,"Samstag",15,11.25,NA,17031081600,41.892072635,-87.628874157,17031081402,41.891971508,-87.612945414
"759","2014-02-25 11:30:00",17031280100,17031081800,540,1.3,6.85,17031280100,17031081800,2014,2,"Dienstag",25,11.5,NA,17031280100,41.885300022,-87.642808466,17031081800,41.89321636,-87.63784421
"760","2014-02-17 11:45:00",17031030900,17031842300,1440,5.8,16.05,17031030900,17031842300,2014,2,"Montag",17,11.75,NA,17031030900,41.979795551,-87.671445547,17031842300,41.89830587,-87.653613982
"761","2014-02-24 12:00:00",17031833100,17031081600,287,1.1,5.65,17031833100,17031081600,2014,2,"Montag",24,12,NA,17031833100,41.879066994,-87.657005027,17031081600,41.892072635,-87.628874157
"762","2014-02-13 12:15:00",17031320100,17031833100,540,0.16,7.25,17031320100,17031833100,2014,2,"Donnerstag",13,12.25,NA,17031320100,41.884987192,-87.620992913,17031833100,41.879066994,-87.657005027
"763","2014-02-23 12:30:00",17031080201,17031330100,720,3,9.65,17031080201,17031330100,2014,2,"Sonntag",23,12.5,NA,17031080201,41.909495669,-87.630963601,17031330100,41.859349715,-87.617358006
"764","2014-02-08 12:45:00",17031061902,17031980100,1680,1,33.85,17031061902,17031980100,2014,2,"Samstag",8,12.75,NA,17031061902,41.943155086,-87.640698076,17031980100,41.785998518,-87.750934289
"765","2014-02-22 13:00:00",17031330100,17031081500,660,2.7,9.45,17031330100,17031081500,2014,2,"Samstag",22,13,NA,17031330100,41.859349715,-87.617358006,17031081500,41.892507781,-87.626214906
"766","2014-02-15 13:15:00",17031081500,17031080201,660,0.15,7.45,17031081500,17031080201,2014,2,"Samstag",15,13.25,NA,17031081500,41.892507781,-87.626214906,17031080201,41.909495669,-87.630963601
"767","2014-02-08 13:30:00",17031071200,17031081300,780,2.7,9.85,17031071200,17031081300,2014,2,"Samstag",8,13.5,NA,17031071200,41.921854911,-87.646210977,17031081300,41.898331794,-87.620762865
"768","2014-02-12 13:45:00",17031280100,17031081500,420,1.23333333333333,6.18333333333333,17031280100,17031081500,2014,2,"Mittwoch",12,13.75,NA,17031280100,41.885300022,-87.642808466,17031081500,41.892507781,-87.626214906
"769","2014-02-14 14:00:00",17031081500,17031032100,600,0.3,12.65,17031081500,17031032100,2014,2,"Freitag",14,14,NA,17031081500,41.892507781,-87.626214906,17031032100,41.958154876,-87.653021789
"770","2014-02-20 14:15:00",17031081800,17031081800,651.666666666667,0.466666666666667,7.05,17031081800,17031081800,2014,2,"Donnerstag",20,14.25,NA,17031081800,41.89321636,-87.63784421,17031081800,41.89321636,-87.63784421
"771","2014-02-06 14:30:00",17031320100,17031081201,340,1.06666666666667,6.05,17031320100,17031081201,2014,2,"Donnerstag",6,14.5,NA,17031320100,41.884987192,-87.620992913,17031081201,41.899155613,-87.626210532
"772","2014-03-08 00:15:00",17031062200,17031062800,240,0.7,4.85,17031062200,17031062800,2014,3,"Samstag",8,0.25,NA,17031062200,41.94258518,-87.656644092,17031062800,41.936159071,-87.661265218
